,ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,dstArcSec,EPIC,rafloat,decfloat,InvestigationIDs
81,4582479,348.4599,-11.6771,73.5,-24.28,15.495,STAR,2mass,20180610,,,,23135037-1140375,,J231350.43-114037.7,,,,2mass,2.0,2.0,sblink,,,,62.179361,-62.37672,344.824295,-6.186479,19.744,0.163,17.9,0.2,,,,,,,,,,,13.94,0.029,13.351,0.03,13.16,0.032,AAA-222-111-000-0-0,47.9,12.946,0.024,12.822,0.027,12.221,0.355,8.759,,,,0.06,cdwrf,cdwrf,3369.0,103.0,4.93191,0.500314,,,0.319,0.068,0.317,0.083,9.76534,6.24492,DWARF,0.0118108215,0.00503533473,329.016083,,,,19.0,0.000608139439,,,0.000161866687,0.02448000000357023,245930808.0,348.4599,-11.677093,GO19063_LC|GO19067_LC|GO19068_LC
82,4579813,348.229935,-11.670294,3.61332,-10.5945,14.88,STAR,2mass,20180610,,,392-129866,23125518-1140130,,J231255.17-114013.1,2413065596448589440,7401524,,tmgaia,2.24142,2.24056,hsoy,,,,61.896615,-62.193761,344.618582,-6.091976,16.706,,15.55,1.133,,,,,,,,,,,14.174,0.028,13.709,0.033,13.659,0.046,AAA-222-111-000-0-0,25.1,13.621,0.025,13.743,0.037,11.855,,8.876,0.523,15.4029,0.00193098,0.019,gaiaj,,5252.0,183.0,,,,,,,,,,,DWARF,,,,,0.0323,,,,,,,0.12339740575223397,245930931.0,348.2299,-11.670294,GO19067_LC|GO19068_LC
83,4579928,348.410066,-11.669043,13.0649,-17.574,14.805,STAR,2mass,20180610,,,392-129886,23133841-1140085,,J231338.42-114008.8,2413437265738582912,,,tmgaia,2.24056,2.24053,hsoy,,,,62.129072,-62.333106,344.782313,-6.159938,18.352,0.162,14.785,1.133,,,,,,,,,,,13.474,0.025,12.774,0.028,12.555,0.028,AAA-222-111-000-0-0,22.9,12.441,0.024,12.394,0.024,12.101,0.329,8.411,,15.755,0.00238784,0.018,gaiaj,,4899.0,179.0,,,,,,,,,,,DWARF,,,512.481,,0.0336,,22.0,0.0407250337,,,,0.1445220730871014,245930965.0,348.41003,-11.669062,GO19067_LC|GO19068_LC
84,4579929,348.423514,-11.668944,10.0121,-10.5712,15.289,STAR,2mass,20180610,,,392-129892,23134164-1140081,,J231341.65-114008.4,2413437059580152576,7402013,,tmgaia,2.24053,2.24052,hsoy,,,,62.146515,-62.343492,344.794539,-6.165008,17.336,0.098,16.257,1.133,,,,,,,,,,,14.469,0.029,13.954,0.039,13.845,0.05,AAA-222-111-000-0-0,41.2,13.772,0.026,13.861,0.04,12.051,,8.942,,15.8951,0.00260674,0.019,gaiaj,,4732.0,177.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.1871384943063522,245930966.0,348.42355,-11.668982000000002,GO19067_LC|GO19068_LC
85,4554166,348.033523,-11.667135,26.1297,2.81386,13.733,STAR,2mass,20180610,,,392-129840,23120804-1140016,,J231208.06-114001.6,2413076660286309120,7401076,,tmgaia,2.24115,2.24054,hsoy,,,,61.653054,-62.03873,344.44183,-6.013771,16.144,0.085,15.042,0.206,,,,,,,,,,,12.79,0.022,12.207,0.026,12.086,0.027,AAA-222-111-000-0-0,79.6,11.998,0.023,12.066,0.025,11.775,0.311,8.341,,14.4268,0.00112674,0.018,gaiaj,splin,4368.0,174.0,4.56706,0.236556,,,0.712611,0.0729535,0.6828643,0.0809022,1.88702,0.579551,DWARF,0.1665445,0.0340999626,325.507,,0.0329249,,11.0,2.27842918e-07,,,,0.08514752008042942,245930999.0,348.03354,-11.667117999999999,GO19067_LC|GO19068_LC
86,4579811,348.315734,-11.664186,-1.87099,-9.96948,13.647,STAR,2mass,20180610,,,392-129878,23131577-1139510,,J231315.77-113951.1,2413062882028683520,,,tmgaia,2.24053,2.24054,hsoy,,,,62.016497,-62.256824,344.698741,-6.119269,14.992,0.042,14.447,0.206,,,,,,,,,,,13.006,0.022,12.624,0.026,12.57,0.032,AAA-222-111-000-0-0,13.4,12.524,0.024,12.59,0.025,12.19,0.473,9.044,,14.1229,0.000963409,0.018,gaiaj,splin,5369.0,184.0,4.4264,2.004,,,0.977787,0.977787,0.929961562,0.117631,0.994792,2.98438,DWARF,0.7157426,0.7157426,655.682,,0.0324,,9.0,0.17614302,,,,0.042715179974417074,245931062.0,348.31573,-11.664197,GO19011_LC|GO19067_LC
87,4579810,348.268085,-11.663891,-0.444582,-0.197618,17.527,STAR,2mass,20180610,,,,23130434-1139500,,J231304.34-113950.0,2413065768247283200,,,tmgaia,2.29715,2.25658,hsoy,,,,61.956148,-62.219574,344.655676,-6.100717,15.808,0.091,,,,,,,,,,,,,15.645,0.083,14.889,0.096,14.327,0.096,AAA-222-111-000-0-0,67.5,13.649,0.026,13.411,0.034,9.48,0.041,7.073,0.096,18.7965,0.0243886,0.042,gaiaj,,4892.0,179.0,,,,,,,,,,,GIANT,,,,,,,,,,,,0.05288982359718083,245931065.0,348.2681,-11.663891,GO19059_LC
88,4582476,348.495509,-11.661485,3.96425,-19.8943,15.209,STAR,2mass,20180610,,,392-129893,23135892-1139413,,J231358.92-113941.5,2413390536493841536,7402157,,tmgaia,2.23608,2.23608,hsoy,,,,62.251935,-62.394841,344.862723,-6.185786,16.758,0.109,16.228,1.133,,,,,,,,,,,14.537,0.033,14.13,0.041,14.031,0.053,AAA-222-111-000-0-0,39.4,14.046,0.027,14.125,0.044,12.18,,9.063,,15.7066,0.0023176,0.021,gaiaj,,4931.0,180.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.06016747638958458,245931110.0,348.4955,-11.661499000000001,GO19011_LC|GO19067_LC|GO19068_LC
89,4579809,348.3177,-11.660986,18.0396,-2.50562,13.74,STAR,2mass,20180610,,,392-129879,23131624-1139395,,J231316.25-113939.5,2413062882028683392,,,tmgaia,2.24052,2.24052,hsoy,,,,62.02447,-62.256408,344.701784,-6.117079,15.35,0.043,14.679,0.114,,,,,,,,,,,13.027,0.025,12.559,0.026,12.463,0.026,AAA-222-111-000-0-0,13.4,12.414,0.023,12.475,0.024,12.116,,9.022,,14.2686,0.00103798,0.018,gaiaj,splin,4912.0,179.0,4.50686,2.00346,,,0.829218,0.829218,0.8049557,0.0947178,1.41178,4.23533,DWARF,0.3606331,0.3606331,494.484,,0.0324,,10.0,0.229441822,,,,0.09528098648020182,245931121.0,348.31772,-11.660967999999999,GO19011_LC|GO19067_LC|GO19068_LC
90,4579807,348.314532,-11.653802,4.89262,-15.4826,14.502,STAR,2mass,20180610,,,392-129876,23131548-1139136,,J231315.48-113913.8,2413062950748300160,7401731,,tmgaia,2.24054,2.24053,hsoy,,,,62.03267,-62.249577,344.701742,-6.109254,17.5,,16.043,1.133,,,,,,,,,,,13.383,0.026,12.729,0.027,12.537,0.029,AAA-222-111-000-0-0,28.2,12.461,0.024,12.569,0.026,12.027,,8.996,,15.3152,0.00183461,0.018,gaiaj,,3960.0,170.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.04630285840253884,245931241.0,348.31453999999997,-11.653812,GO19067_LC|GO19068_LC
91,4579936,348.419078,-11.648807,33.4405,-6.295,14.88,STAR,2mass,20180610,,,392-129889,23134057-1138556,,J231340.60-113855.8,2413437643695706752,7402001,,tmgaia,2.24053,2.24052,hsoy,,,,62.175209,-62.32778,344.798457,-6.14478,16.856,0.117,16.093,1.133,,,,,,,,,,,13.972,0.025,13.397,0.032,13.277,0.04,AAA-222-111-000-0-0,7.4,13.232,0.025,13.284,0.034,12.342,,8.383,,15.5485,0.00210546,0.018,gaiaj,splin,4474.0,175.0,4.55602,0.248794,,,0.731647,0.0798095,0.701771557,0.0839285,1.79181,0.586361,DWARF,0.193233237,0.042156525,595.005,,0.0337,,23.0,0.212349936,,,,0.31637646872386477,245931346.0,348.4191,-11.648892,GO19067_LC|GO19068_LC
92,4579939,348.405963,-11.646219,27.5566,-18.0474,15.061,STAR,2mass,20180610,,,392-129884,23133742-1138463,,J231337.45-113846.7,2413437712415183744,7401958,,tmgaia,2.24052,2.24052,hsoy,,,,62.162778,-62.316018,344.787591,-6.137365,17.423,0.286,16.198,1.133,,,,,,,,,,,14.145,0.028,13.556,0.032,13.437,0.043,AAA-222-111-000-0-0,30.4,13.395,0.025,13.421,0.034,11.971,,8.757,,15.7348,0.00235816,0.019,gaiaj,,4447.0,174.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.23180374511765328,245931391.0,348.40598,-11.646281,GO19067_LC|GO19068_LC
