col1,ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,dstArcSec,EPIC,rafloat,decfloat,EPIC,InvestigationIDs,dist,solution_id,designation,source_id,random_index,ref_epoch,ra_cone,ra_error,dec_cone,dec_error,parallax,parallax_error,parallax_over_error,pmra_cone,pmra_error,pmdec_cone,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,distest,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,Separation
131,4582637,348.65695,-11.428698,10.0732,-19.7484,13.228,STAR,2mass,20180610,,,393-135119,23143766-1125432,,J231437.67-112543.6,2413448329573959296,7402533,,tmgaia,2.24052,2.24052,hsoy,,,,62.857893,-62.376911,345.100864,-6.033666,14.473,0.046,13.912,0.114,,,,,,,,,,,12.677,0.025,12.358,0.027,12.31,0.03,AAA-222-111-000-0-0,47.8,12.272,0.023,12.319,0.024,11.679,0.243,8.928,,13.6348,7.54799E-4,0.019,gaiaj,splin,5765.0,188.0,4.34773,,,,1.12781,1.12781,1.03223622,0.123586,0.719561,0.719561,DWARF,1.26580393,1.26580393,700.708,,0.0330517,,19.0,,,,,0.12449461399522509,2.4593584E8,348.65692,-11.428716,245935840,GO19049_LC|GO19067_LC,1.1863582067676474E-4,1635721458409799680,Gaia DR2 2413448333869257600,2413448333869257600,1362125999,2015.5,348.65697981410773,0.021410556292184916,-11.428812980333925,0.01757668497083586,1.2634829765473021,0.024348158970678307,51.89234,7.891769524819112,0.04474512350438556,-17.973112328209943,0.03589913978267334,0.10743971,0.3291525,-0.06333207,-0.14319333,-0.14546546,-0.08797446,-0.030219333,0.06496431,-0.22817695,0.13569005,159,0,159,0,-1.8944865,122.51395,0.0,8.097385976642922E-16,31,false,77.930374,1.6196092484300073,0.004464772423655728,-0.032513984,18,10,0.051105827,0,18,false,158,61552.872360847505,14.31794840320873,4299.001,13.715245,18,33382.36100414958,44.7868426819606,745.3609,14.042596,18,40941.85666702687,36.24027306697512,1129.7336,13.231502,1.2074858,0,0.8110943,0.32735062,0.48374367,,,0,,,,NOT_AVAILABLE,62.85773527105263,-62.37700463404172,345.1008598110809,-6.033792296138922,100001,5827.0,5505.19,5919.0,0.3043,0.0866,0.438,0.139,0.0425,0.2196,200111,1.2090418,1.1717492,1.3545241,658.122640981855,1.5182995,1.4433132,1.5932857,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413448333869257600,,1.1863582067837346E-4
53,404244658,348.138993,-11.794321,-12.2636,-12.5392,13.239,STAR,2mass,20180610,,,392-129851,23123335-1147395,,J231233.34-114739.6,2413060030170627072,7401302,,tmgaia,2.01614,2.0161,hsoy,,,,61.569407,-62.197822,344.487332,-6.17123,15.059,0.059,14.228,0.16,,,,,,,,,,,12.48,0.027,11.975,0.026,11.893,0.019,AAA-222-111-000-0-0,19.6,11.844,0.023,11.934,0.022,11.633,0.294,8.496,,13.8013,8.19577E-4,0.019,gaiaj,,4801.0,178.0,,,,,,,,,,,DWARF,,,,,0.0341388,,,,,,,0.1537326732669957,2.45928441E8,348.13895,-11.794328,245928441,GO19067_LC|GO19068_LC,9.86461533250081E-5,1635721458409799680,Gaia DR2 2413060034466037504,2413060034466037504,842077460,2015.5,348.13891389869354,0.034773660335536555,-11.794382118408691,0.023186258468672543,0.6305596473968783,0.03162805341420733,19.93672,-10.75176720942335,0.07069248490847949,-10.006331201838893,0.0453237682573332,-0.18377458,0.20584872,0.5185429,-0.3242328,-0.1392472,-0.28881854,0.15128297,-0.22059417,-0.23805341,-0.039162625,115,0,115,0,-2.2193317,79.71735,0.0,0.0,31,true,66.34266,1.5364506165441507,0.006543962692137464,-0.0823689,13,9,0.078822665,0,13,false,114,51548.023064241155,17.38289380202981,2965.4453,13.907836,12,24056.32406286049,50.69942915196684,474.48904,14.398315,12,39465.59282792888,43.151300933809964,914.5864,13.271374,1.2322862,0,1.1269417,0.49047947,0.6364622,,,0,,,,NOT_AVAILABLE,61.56920219798038,-62.197797027365155,344.48725113766403,-6.171264698917088,100001,4948.81,4884.427,4997.6665,,,,,,,200111,3.2530894,3.189797,3.3394148,793.9458868146374,5.718602,5.031313,6.4058914,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413060034466037504,,9.864615333875138E-5
61,4579919,348.412898,-11.746144,-0.252784,-5.96822,13.305,STAR,2mass,20180610,,,392-129887,23133909-1144461,,J231339.05-114446.8,2413014297358631296,,,tmgaia,1.0839,1.08341,hsoy,,,,62.00077,-62.382187,344.75448,-6.231956,15.44,0.043,14.294,0.195,,,,,,,,,,,12.592,0.024,12.112,0.026,12.062,0.028,AAA-222-111-c0c-0-0,21.7,11.531,0.022,11.58,0.021,11.154,0.18,8.183,,13.8328,8.32547E-4,0.018,gaiaj,,4837.0,171.0,,,,,,,,,,,GIANT,,,,,0.0331824,,,,,,,0.17726022107955797,2.45929396E8,348.4129,-11.746193,245929396,GO19011_LC|GO19067_LC,7.452758672852106E-5,1635721458409799680,Gaia DR2 2413014301654261248,2413014301654261248,836222422,2015.5,348.41288215515164,0.037756098753138005,-11.746216895176167,0.024242299611832618,0.7028276394315903,0.04028504997853583,17.446363,-0.7619211878225383,0.05820251934590585,-2.936550568583605,0.044584787082228246,-0.058346197,0.61281574,-0.012343426,-0.37775245,-0.25088856,-0.23059776,-0.21152307,-0.04413375,-0.31515917,0.098820955,125,9,124,1,-3.356857,73.87579,0.0,0.0,31,true,64.233986,1.5600703637213318,0.008364445553296063,-0.13857408,14,9,0.0568208,0,14,false,123,50270.6005689172,17.00609152702868,2956.035,13.935081,12,24530.709892605322,36.83240273826783,666.009,14.377113,12,37236.16858913693,60.72079290931228,613.2359,13.334508,1.2286879,0,1.0426054,0.4420328,0.6005726,,,0,,,,NOT_AVAILABLE,62.00062474429407,-62.382218834463536,344.7544524128874,-6.232025541079674,100001,5205.0996,5042.91,6211.66,,,,,,,200111,2.5410993,1.7842855,2.707181,684.4833230765132,4.270259,3.7374387,4.803079,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413014301654261248,,7.452758672482309E-5
156,4619621,349.226777,-11.197247,,,13.334,STAR,2mass,20180610,,,395-131394,23165442-1111500,,J231654.43-111149.9,2413525982582413568,7403820,,tmmgaia,,,,,,,64.004967,-62.669637,345.708996,-6.040144,14.519,0.044,14.005,0.183,,,,,,,,,,,12.814,0.023,12.522,0.027,12.539,0.03,AAA-222-111-000-0-0,47.6,12.419,0.023,12.445,0.027,12.217,,8.574,,13.7168,8.0E-4,0.018,gaiaj,splin,5926.0,191.0,4.31804,,,,1.19386,1.19386,1.08025241,0.130766,0.634834,0.634834,,1.58362079,1.58362079,837.747,,0.0280262,,17.0,,,,,0.048686672280470814,2.45940582E8,349.22677999999996,-11.19726,245940582,GO19049_LC|GO19067_LC,8.659015538563589E-5,1635721458409799680,Gaia DR2 2413525986877853312,2413525986877853312,831668364,2015.5,349.22686247576746,0.02490214605353763,-11.197225384004167,0.018222035140715635,1.4321529923584866,0.026544506844658776,53.952896,15.184540630408941,0.047336399191200265,4.511327026206127,0.034675598548562364,-0.0067862584,0.4149703,0.10977244,-0.2882246,-0.19098458,-0.20210098,-0.11306077,-0.052808076,-0.2637161,0.068675555,157,0,157,0,-4.9821134,80.194695,0.0,0.0,31,false,72.467,1.6276300021978516,0.00556211609988441,-0.10333614,18,10,0.052397136,0,18,false,157,57260.53305183138,13.386388768077051,4277.519,13.793727,17,31678.841089814407,74.51299098635066,425.1452,14.099465,17,37256.21612487827,45.850917733525044,812.55115,13.333923,1.2038844,0,0.76554203,0.30573845,0.45980358,,,0,,,,NOT_AVAILABLE,64.0051185087734,-62.66968871787363,345.7090967112993,-6.040165996472298,100001,5954.0,5677.0,6630.91,0.017,0.0085,0.1081,0.008,0.0039,0.0654,200111,0.9823264,0.79200363,1.0805272,594.974851305311,1.0925509,1.0418633,1.1432384,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413525986877853312,,8.659015537605548E-5
105,4579788,348.277694,-11.566968,,,13.392,STAR,2mass,20180610,,,393-135076,23130664-1134010,,J231306.63-113401.8,2413442522778611968,7401634,,tmgaia,,,,,,,62.133352,-62.168099,344.702559,-6.015224,,,12.995,1.03,,,,,,,,,,,12.143,0.029,11.474,0.027,11.279,0.028,AAA-222-111-c00-0-0,6.9,11.192,0.04,11.157,0.04,11.055,0.149,8.596,,14.2899,0.00104943,0.019,gaiaj,,5459.0,186.0,,,,,,,,,,,,,,,,0.0314653,,,,,,,0.07919939440588347,2.45933025E8,348.2777,-11.566989,245933025,GO19011_LC|GO19067_LC,3.0648632057207455E-4,1635721458409799680,Gaia DR2 2413442522778611968,2413442522778611968,1677366963,2015.5,348.2775808100729,4.629182798874427,-11.567253721943779,9.703249346336722,,,,,,,,0.69526446,,,,,,,,,,49,0,49,0,208.52328,174013.27,14.089613583961816,18490.856278502742,3,false,0.005033538,,,0.31350487,8,6,25.499454,0,14,false,66,30600.83738109784,66.51698520724301,460.04547,14.474032,12,9379.24584146277,99.94705894514699,93.84214,15.420968,10,33861.37783729274,73.83660892706426,458.59875,13.437658,1.4130536,0,1.9833097,0.94693565,1.0363741,,,0,,,,NOT_AVAILABLE,62.132722321251855,-62.16818555185069,344.702359070606,-6.015452012732985,130001,3987.605,3827.15,4306.3726,,,,,,,,,,,Infinity,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413442522778611968,,3.064863205738715E-4
154,4619633,349.2896,-11.2325,91.33,-11.44,13.508,STAR,2mass,20180610,,,394-128714,23170948-1113570,,J231709.55-111357.1,2413524986150028672,7404003,,tmgaia,2.0,2.0,sblink,,,,64.029822,-62.739711,345.752047,-6.096779,16.506,0.099,15.135,0.057,,,,,,,,,,,12.328,0.025,11.686,0.023,11.511,0.023,AAA-222-111-000-0-0,52.5,11.403,0.023,11.356,0.021,11.387,0.191,8.346,,14.2977,0.00105368,0.049,cdwrf,cdwrf,3986.0,68.0,4.67961,0.326779,,,0.621,0.087,0.672,0.113,2.80604,1.17935,DWARF,0.08770555,0.0245745033,265.876953,,0.0284948,,18.0,3.19934858E-4,,,3.45607259E-4,0.2900637671496625,2.45939811E8,349.28952000000004,-11.232517999999999,245939811,GO19063_LC|GO19067_LC|GO19068_LC,3.510819283296933E-4,1635721458409799680,Gaia DR2 2413524986150028672,2413524986150028672,55846049,2015.5,349.2899527730576,0.03063390717638906,-11.232559428369479,0.024851814702452183,5.9641747356956545,0.03383707831952878,176.26152,99.49480240963192,0.06035720375836376,-14.829005752410966,0.053475298107181726,0.027422635,0.39833683,0.12998852,-0.20171495,-0.26047346,-0.2464035,-0.17474031,0.051750127,-0.0059281522,0.25694618,140,0,139,1,-0.18541715,130.33191,0.0,0.0,31,true,39.41829,1.3986576175938754,0.007201921728751696,-0.03619498,16,10,0.06729999,0,16,false,138,31093.78396263478,13.499086701420097,2303.3992,14.456682,14,9838.008576637863,22.31070311711667,440.95465,15.369121,15,31498.265730554896,30.71856961344838,1025.382,13.516203,1.3294064,0,1.8529177,0.9124384,0.9404793,,,0,,,,NOT_AVAILABLE,64.03019685111103,-62.74001695835222,345.7523584414801,-6.096978478618075,100001,4380.66,3894.0,4854.15,0.263,0.1749,0.6407,0.1473,0.096,0.2543,,,,,166.7877780709619,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413524986150028672,,3.5108192831448214E-4
145,4602768,348.8498,-11.3287,59.85,9.92,13.522,STAR,2mass,20180610,,,394-128667,23152395-1119431,,J231523.99-111943.1,2413474236816831872,7402957,,tmgaia,2.0,2.0,sblink,,,,63.280377,-62.463411,345.31518,-6.015854,16.548,0.153,15.117,0.073,,,,,,,,,,,12.325,0.026,11.67,0.022,11.529,0.026,AAA-222-111-000-0-0,54.4,11.406,0.023,11.326,0.021,11.442,0.217,8.456,,14.2984,0.00105408,0.04,cdwrf,cdwrf,3978.0,74.0,4.68188,0.328333,,,0.618,0.087,0.669,0.113,2.8344,1.19705,DWARF,0.08616497,0.0242600422,266.078949,,0.0358146,,17.0,0.006543058,,,3.4362587E-4,0.053279999987220265,2.45937844E8,348.8498,-11.328685,245937844,GO19063_LC|GO19067_LC|GO19068_LC,2.943122970888643E-4,1635721458409799680,Gaia DR2 2413474236816831872,2413474236816831872,1155211072,2015.5,348.85008627610284,0.030695467203337466,-11.328611523410656,0.028693145765945224,6.5340835779686985,0.035470412273895774,184.21222,63.623299533126186,0.06497025286465477,18.365469333720945,0.0556136398099486,0.15393676,0.18513212,0.20994557,-0.20239389,-0.26629525,-0.15670522,-0.027763503,-0.100874715,-0.19149777,0.23153773,120,0,118,2,-0.16391166,109.898026,0.03257375357897246,0.14329430633209994,31,true,38.16532,1.4115619869432494,0.006484244913006792,0.06990327,14,10,0.07031714,0,14,false,118,31025.129446916733,23.14364960139839,1340.5461,14.459082,13,9788.435543069316,33.49841667150607,292.2059,15.374605,12,31285.978476840548,73.46818871748283,425.84387,13.523545,1.3239079,0,1.8510599,0.9155235,0.9355364,,,0,,,,NOT_AVAILABLE,63.280904579961955,-62.4635757781958,345.3154896345806,-6.015891140164665,100001,4061.0076,3894.0,4559.0,0.1075,0.0209,0.4461,0.0737,0.0089,0.2665,,,,,152.37141656978002,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413474236816831872,,2.943122970987641E-4
140,4602758,348.837998,-11.38019,6.039,-7.98455,13.538,STAR,2mass,20180610,,,394-128666,23152111-1122486,,J231521.11-112248.9,2413425377268728064,7402922,,tmgaia,2.24052,2.24052,hsoy,,,,63.177502,-62.486319,345.284159,-6.058672,15.271,0.08,14.544,0.183,,,,,,,,,,,12.812,0.027,12.348,0.025,12.272,0.03,AAA-222-111-000-0-0,29.7,12.189,0.022,12.246,0.024,11.991,0.363,8.846,,14.0761,9.40823E-4,0.019,gaiaj,,4859.0,179.0,,,,,,,,,,,DWARF,,,,,0.0354552,,,,,,,0.0941436264428856,2.45936793E8,348.83797999999996,-11.380208999999999,245936793,GO19067_LC|GO19068_LC,6.916759987191547E-5,1635721458409799680,Gaia DR2 2413425381564021248,2413425381564021248,733109757,2015.5,348.83801006853764,0.02521489173082461,-11.380258148206938,0.02633751232608697,0.5967084463862365,0.032357819499135916,18.440935,2.5643879514707337,0.0510546091725567,-6.971581133250299,0.050654563231680945,0.23523588,0.33567318,-0.020386918,-0.18566157,-0.2931506,-0.1103604,-0.05048448,-0.031948477,-0.22437422,0.33747372,139,0,139,0,-3.4962597,84.03683,0.0,0.0,31,false,50.75279,1.551807241721829,0.005576680529891487,0.14475268,16,10,0.06183272,0,16,false,133,40088.075507292626,12.56336898878632,3190.8699,14.180828,14,19099.845655675297,26.09453786269763,731.94806,14.648813,15,30162.99246474112,37.175578679441834,811.3658,13.563234,1.2288651,0,1.0855789,0.46798515,0.61759377,,,0,,,,NOT_AVAILABLE,63.17740180154457,-62.48637099737708,345.28415774725926,-6.0587482084088835,100001,5048.385,4945.0,5086.96,,,,,,,200111,2.8819134,2.8383713,3.0036771,795.3297145403016,4.860337,4.23213,5.4885435,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413425381564021248,,6.916759986742546E-5
86,4579811,348.315734,-11.664186,-1.87099,-9.96948,13.647,STAR,2mass,20180610,,,392-129878,23131577-1139510,,J231315.77-113951.1,2413062882028683520,,,tmgaia,2.24053,2.24054,hsoy,,,,62.016497,-62.256824,344.698741,-6.119269,14.992,0.042,14.447,0.206,,,,,,,,,,,13.006,0.022,12.624,0.026,12.57,0.032,AAA-222-111-000-0-0,13.4,12.524,0.024,12.59,0.025,12.19,0.473,9.044,,14.1229,9.63409E-4,0.018,gaiaj,splin,5369.0,184.0,4.4264,2.004,,,0.977787,0.977787,0.929961562,0.117631,0.994792,2.98438,DWARF,0.7157426,0.7157426,655.682,,0.0324,,9.0,0.17614302,,,,0.042715179974417074,2.45931062E8,348.31573,-11.664197,245931062,GO19011_LC|GO19067_LC,4.5067656625586377E-5,1635721458409799680,Gaia DR2 2413062886324318976,2413062886324318976,185020291,2015.5,348.3157281946212,0.03169186092080031,-11.66423070759259,0.03641259553006031,1.37651271885202,0.04350221876336075,31.642357,-2.1031243772472656,0.06444001002468404,-8.409770373530064,0.06745096354645136,0.21537915,0.34888846,-0.16400488,-0.28377074,-0.4726377,-0.39792162,-0.43975356,0.20778088,0.093269795,0.49597472,113,0,113,0,-2.3152614,76.888504,0.0,0.0,31,false,47.263065,1.5687655531806446,0.007330891696103076,0.12318192,13,9,0.08343666,0,13,false,112,38688.29535202147,14.464411880680393,2674.723,14.219417,13,19056.801843902314,55.38026700736702,344.10815,14.651263,13,27852.00159828077,61.63473583063783,451.88806,13.649779,1.2124805,0,1.0014839,0.43184662,0.5696373,,,0,,,,NOT_AVAILABLE,62.01641310994051,-62.25684603607957,344.6987329663349,-6.119316159193189,100001,5229.15,5095.75,5388.5,0.3723,0.1599,0.463,0.1687,0.078,0.2291,200111,1.1256144,1.060025,1.18532,526.5403465033714,0.85348994,0.7928928,0.91408706,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413062886324318976,,4.506765662806232E-5
2,5725852,347.968908,-12.062366,31.45,11.21,13.728,STAR,2mass,20180610,,,390-138737,23115253-1203445,,J231152.56-120344.3,2413025807873305984,7400925,,tmgaia,2.0,2.0,sblink,,,,60.895191,-62.225045,344.227715,-6.35273,15.53,0.118,14.696,0.064,,,,,,,,,,,12.933,0.022,12.456,0.024,12.341,0.025,AAA-222-111-000-0-0,92.1,12.315,0.023,12.359,0.026,11.906,0.354,8.627,,14.3154,0.00106338,0.018,gaiaj,splin,4870.0,179.0,4.51243,2.00346,,,0.818209,0.818209,0.793837,0.0934813,1.44923,4.3477,DWARF,0.339265,0.339265,457.56,,0.0350314,,10.0,1.61884959E-8,,,,0.107437237206885,2.459232E8,347.9689,-12.062337,245923200,GO19067_LC|GO19068_LC,1.6804955132704403E-4,1635721458409799680,Gaia DR2 2413025812166551552,2413025812166551552,773272155,2015.5,347.969072659117,0.03423837472765266,-12.062317916115733,0.028517458340174686,1.8666266775486453,0.03985721712582313,46.83284,41.01741749735896,0.0617950793143091,1.932345094026404,0.057002338987831934,-0.02736188,0.40852258,0.20274791,-0.23684171,-0.36523375,-0.1533392,0.028179318,-0.06317253,-0.21489103,0.26797655,139,0,139,0,2.0358233,169.38667,0.09975666306179472,1.5655865192052907,31,true,28.193539,1.5221036573389917,0.007052830836205293,0.0053246496,17,10,0.06748142,0,17,false,136,31977.896333710498,17.584204995308024,1818.558,14.426241,14,14731.638151046722,22.636946490020637,650.7785,14.93076,14,24934.12989626749,59.46128239064148,419.33386,13.769935,1.240412,0,1.1608257,0.50451946,0.65630627,,,0,,,,NOT_AVAILABLE,60.895479554321895,-62.22514557899218,344.22789769644083,-6.352756838779328,100001,4924.5,4863.81,5009.66,0.376,0.025,0.5551,0.1752,0.012,0.2717,200111,0.8765985,0.8470489,0.8986111,455.5970088923052,0.40714088,0.3872991,0.42698267,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413025812166551552,,1.6804955135553515E-4
85,4554166,348.033523,-11.667135,26.1297,2.81386,13.733,STAR,2mass,20180610,,,392-129840,23120804-1140016,,J231208.06-114001.6,2413076660286309120,7401076,,tmgaia,2.24115,2.24054,hsoy,,,,61.653054,-62.03873,344.44183,-6.013771,16.144,0.085,15.042,0.206,,,,,,,,,,,12.79,0.022,12.207,0.026,12.086,0.027,AAA-222-111-000-0-0,79.6,11.998,0.023,12.066,0.025,11.775,0.311,8.341,,14.4268,0.00112674,0.018,gaiaj,splin,4368.0,174.0,4.56706,0.236556,,,0.712611,0.0729535,0.6828643,0.0809022,1.88702,0.579551,DWARF,0.1665445,0.0340999626,325.507,,0.0329249,,11.0,2.27842918E-7,,,,0.08514752008042942,2.45930999E8,348.03354,-11.667117999999999,245930999,GO19067_LC|GO19068_LC,1.264395527952801E-4,1635721458409799680,Gaia DR2 2413076664579419648,2413076664579419648,793757306,2015.5,348.03365138027397,0.056200826316186586,-11.6671216030314,0.03699175320632401,2.8198629208059405,0.06544997605957337,43.084248,24.68473902624259,0.08722027452928452,1.673474131988653,0.06963738301543748,-0.22222991,0.60610676,0.07677409,-0.39830083,-0.41079432,-0.10117952,0.12591982,-0.1445266,-0.45888588,0.09737459,139,0,138,1,7.968545,308.72076,0.21214461389529898,6.134700358624553,31,true,13.113051,1.5110614508048021,0.011633262500085798,-0.12619132,16,9,0.084261574,0,16,false,136,28252.72655713589,16.96422396565458,1665.4299,14.560715,14,11024.56504397648,24.62799482878321,447.64365,15.245484,13,24975.316423479468,27.638617654045106,903.6384,13.768143,1.2742091,0,1.4773417,0.68476963,0.792572,,,0,,,,NOT_AVAILABLE,61.653238505186266,-62.03882221328608,344.4419668850221,-6.013816749303327,100001,4454.0,4354.0,4609.47,,,,,,,200111,0.7195299,0.6718112,0.7529609,309.76538455685323,0.18356644,0.1745107,0.19262217,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413076664579419648,,1.2643955281604994E-4
89,4579809,348.3177,-11.660986,18.0396,-2.50562,13.74,STAR,2mass,20180610,,,392-129879,23131624-1139395,,J231316.25-113939.5,2413062882028683392,,,tmgaia,2.24052,2.24052,hsoy,,,,62.02447,-62.256408,344.701784,-6.117079,15.35,0.043,14.679,0.114,,,,,,,,,,,13.027,0.025,12.559,0.026,12.463,0.026,AAA-222-111-000-0-0,13.4,12.414,0.023,12.475,0.024,12.116,,9.022,,14.2686,0.00103798,0.018,gaiaj,splin,4912.0,179.0,4.50686,2.00346,,,0.829218,0.829218,0.8049557,0.0947178,1.41178,4.23533,DWARF,0.3606331,0.3606331,494.484,,0.0324,,10.0,0.229441822,,,,0.09528098648020182,2.45931121E8,348.31772,-11.660967999999999,245931121,GO19011_LC|GO19067_LC|GO19068_LC,5.962131292964245E-5,1635721458409799680,Gaia DR2 2413062886324319104,2413062886324319104,84979826,2015.5,348.3177593201806,0.03325632576692147,-11.660999400490866,0.028848316232117824,0.5884725518639551,0.04053933309335773,14.5160885,16.604826651804544,0.060364173911364824,-1.9487724906271828,0.05595535537018675,0.09651798,0.43902805,-0.01311639,-0.23500437,-0.3057257,-0.17141579,-0.0965091,0.018703789,-0.19699736,0.2861198,112,0,112,0,-3.3503044,64.614,0.0,0.0,31,false,41.454746,1.567309198624266,0.007433276015545862,0.038904335,13,10,0.06669053,0,13,false,112,33632.60689830418,10.48263328290302,3208.412,14.371465,13,16405.120754533757,44.8917785400809,365.43707,14.81394,12,24951.80373787767,31.25139243852278,798.4221,13.769165,1.2296675,0,1.044775,0.44247532,0.6022997,,,0,,,,NOT_AVAILABLE,62.024522474875226,-62.25646188244752,344.70184680838963,-6.117122449625238,100001,5245.797,5066.5,6392.465,,,,,,,200111,2.43622,1.6406001,2.6117003,708.5761478653407,4.0492406,3.4146295,4.6838517,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413062886324319104,,5.962131294359127E-5
113,4602722,348.8432,-11.5363,-27.03,-31.17,13.882,STAR,2mass,20180610,,,393-135144,23152236-1132106,,J231522.33-113211.0,2413396789966315136,7402941,,tmgaia,2.0,2.0,sblink,,,,62.918449,-62.586934,345.227249,-6.204256,17.906,,16.47,0.2,,,,,,,,,,,12.414,0.022,11.793,0.024,11.544,0.024,AAA-222-111-000-0-0,54.2,11.431,0.023,11.315,0.021,11.155,0.166,8.313,,14.9573,0.00149805,0.051,cdwrf,cdwrf,3420.0,79.0,4.9031,0.42085,,,0.346,0.062,0.349,0.077,8.42553,4.52933,DWARF,0.014755412,0.005288067,191.672592,,0.0329996,,11.0,3.803256E-5,,,6.03783759E-4,0.11847468751125234,2.45933625E8,348.84317000000004,-11.536285000000001,245933625,GO19063_LC|GO19067_LC|GO19068_LC,1.9026839775880886E-4,1635721458409799680,Gaia DR2 2413396794261692160,2413396794261692160,3355010,2015.5,348.8430514157659,0.04503367414774245,-11.536422506282637,0.04520082358795522,7.603251103181514,0.056996151734437846,133.39938,-26.926286587860783,0.0968221561991976,-23.27559627861937,0.08937346794748166,0.21927051,0.23970132,-0.037024714,-0.15636699,-0.30867562,-0.12995133,-0.03007988,0.047813646,-0.19899973,0.2947091,127,0,126,1,3.586896,184.92975,0.20281184864236856,4.062202730415195,31,false,10.97172,1.3272091992867714,0.010288217086939114,0.09425331,15,10,0.10100033,0,15,false,126,16358.408320449844,19.564790622739658,836.1147,15.154013,13,3479.4047550873834,21.198288411745878,164.13612,16.497625,12,20076.82639939782,61.889073814107036,324.40018,14.005182,1.4400076,0,2.492443,1.3436127,1.1488304,,,0,,,,NOT_AVAILABLE,62.91804466286847,-62.58689495555707,345.2270808446749,-6.204319890791527,100001,3425.75,3316.5,3699.0,0.449,0.2345,0.9078,0.251,0.1083,0.4867,,,,,130.58582036220946,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2413396794261692160,,1.9026839776794643E-4
